    Exchange,Token,LotSize,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,
    BFO,1166163,300,VOLTOPT,VOLTAS25JAN1500CE,09-JAN-2025,OPTSTK,CE,1500,0.05,
    BFO,1174357,300,VOLTFUT,VOLTAS25FEBFUT,13-FEB-2025,FUTSTK,XX,0,0.05,
    BFO,1134229,300,VOLTFUT,VOLTAS24DECFUT,12-DEC-2024,FUTSTK,XX,0,0.05,
    BFO,1156296,300,VOLTFUT,VOLTAS25JANFUT,09-JAN-2025,FUTSTK,XX,0,0.05,
    BFO,824517,300,VOLTOPT,VOLTAS25FEB1860PE,13-FEB-2025,OPTSTK,PE,1860,0.05,
    BFO,1174088,300,VOLTOPT,VOLTAS25FEB1840PE,13-FEB-2025,OPTSTK,PE,1840,0.05,
    BFO,1170448,300,VOLTOPT,VOLTAS25FEB1820PE,13-FEB-2025,OPTSTK,PE,1820,0.05,
    BFO,1173647,300,VOLTOPT,VOLTAS25FEB1800PE,13-FEB-2025,OPTSTK,PE,1800,0.05,
    BFO,1172443,300,VOLTOPT,VOLTAS25FEB1780PE,13-FEB-2025,OPTSTK,PE,1780,0.05,
    BFO,1168933,300,VOLTOPT,VOLTAS25FEB1760PE,13-FEB-2025,OPTSTK,PE,1760,0.05,
    BFO,1171987,300,VOLTOPT,VOLTAS25FEB1740PE,13-FEB-2025,OPTSTK,PE,1740,0.05,
    BFO,1168538,300,VOLTOPT,VOLTAS25FEB1720PE,13-FEB-2025,OPTSTK,PE,1720,0.05,
    BFO,1171538,300,VOLTOPT,VOLTAS25FEB1700PE,13-FEB-2025,OPTSTK,PE,1700,0.05,
    BFO,1174104,300,VOLTOPT,VOLTAS25FEB1680PE,13-FEB-2025,OPTSTK,PE,1680,0.05,
    BFO,1170471,300,VOLTOPT,VOLTAS25FEB1660PE,13-FEB-2025,OPTSTK,PE,1660,0.05,
    BFO,1173662,300,VOLTOPT,VOLTAS25FEB1640PE,13-FEB-2025,OPTSTK,PE,1640,0.05,
    BFO,1170025,300,VOLTOPT,VOLTAS25FEB1620PE,13-FEB-2025,OPTSTK,PE,1620,0.05,
    BFO,1173242,300,VOLTOPT,VOLTAS25FEB1600PE,13-FEB-2025,OPTSTK,PE,1600,0.05,
    BFO,1169089,300,VOLTOPT,VOLTAS25FEB1580PE,13-FEB-2025,OPTSTK,PE,1580,0.05,
    BFO,1172157,300,VOLTOPT,VOLTAS25FEB1560PE,13-FEB-2025,OPTSTK,PE,1560,0.05,
    BFO,821280,300,VOLTOPT,VOLTAS25FEB1540PE,13-FEB-2025,OPTSTK,PE,1540,0.05,
    BFO,821522,300,VOLTOPT,VOLTAS25FEB1520PE,13-FEB-2025,OPTSTK,PE,1520,0.05,
    BFO,822917,300,VOLTOPT,VOLTAS25FEB1500PE,13-FEB-2025,OPTSTK,PE,1500,0.05,
    BFO,824400,300,VOLTOPT,VOLTAS25FEB1860CE,13-FEB-2025,OPTSTK,CE,1860,0.05,
    BFO,1172534,300,VOLTOPT,VOLTAS25FEB1840CE,13-FEB-2025,OPTSTK,CE,1840,0.05,
    BFO,1169021,300,VOLTOPT,VOLTAS25FEB1820CE,13-FEB-2025,OPTSTK,CE,1820,0.05,
    BFO,1172089,300,VOLTOPT,VOLTAS25FEB1800CE,13-FEB-2025,OPTSTK,CE,1800,0.05,
    BFO,1170873,300,VOLTOPT,VOLTAS25FEB1780CE,13-FEB-2025,OPTSTK,CE,1780,0.05,
    BFO,1174044,300,VOLTOPT,VOLTAS25FEB1760CE,13-FEB-2025,OPTSTK,CE,1760,0.05,
    BFO,1170410,300,VOLTOPT,VOLTAS25FEB1740CE,13-FEB-2025,OPTSTK,CE,1740,0.05,
    BFO,1173613,300,VOLTOPT,VOLTAS25FEB1720CE,13-FEB-2025,OPTSTK,CE,1720,0.05,
    BFO,1169970,300,VOLTOPT,VOLTAS25FEB1700CE,13-FEB-2025,OPTSTK,CE,1700,0.05,
    BFO,1172549,300,VOLTOPT,VOLTAS25FEB1680CE,13-FEB-2025,OPTSTK,CE,1680,0.05,
    BFO,1169035,300,VOLTOPT,VOLTAS25FEB1660CE,13-FEB-2025,OPTSTK,CE,1660,0.05,
    BFO,1172100,300,VOLTOPT,VOLTAS25FEB1640CE,13-FEB-2025,OPTSTK,CE,1640,0.05,
    BFO,1168638,300,VOLTOPT,VOLTAS25FEB1620CE,13-FEB-2025,OPTSTK,CE,1620,0.05,
    BFO,1171662,300,VOLTOPT,VOLTAS25FEB1600CE,13-FEB-2025,OPTSTK,CE,1600,0.05,
    BFO,1174217,300,VOLTOPT,VOLTAS25FEB1580CE,13-FEB-2025,OPTSTK,CE,1580,0.05,
    BFO,1170609,300,VOLTOPT,VOLTAS25FEB1560CE,13-FEB-2025,OPTSTK,CE,1560,0.05,
    BFO,821283,300,VOLTOPT,VOLTAS25FEB1540CE,13-FEB-2025,OPTSTK,CE,1540,0.05,
    BFO,821533,300,VOLTOPT,VOLTAS25FEB1520CE,13-FEB-2025,OPTSTK,CE,1520,0.05,
    BFO,823323,300,VOLTOPT,VOLTAS25FEB1500CE,13-FEB-2025,OPTSTK,CE,1500,0.05,
    BFO,1139366,300,VOLTOPT,VOLTAS24DEC2080PE,12-DEC-2024,OPTSTK,PE,2080,0.05,
    BFO,1136182,300,VOLTOPT,VOLTAS24DEC2060PE,12-DEC-2024,OPTSTK,PE,2060,0.05,
    BFO,1136132,300,VOLTOPT,VOLTAS24DEC2040PE,12-DEC-2024,OPTSTK,PE,2040,0.05,
    BFO,1136091,300,VOLTOPT,VOLTAS24DEC2020PE,12-DEC-2024,OPTSTK,PE,2020,0.05,
    BFO,1134023,300,VOLTOPT,VOLTAS24DEC2000PE,12-DEC-2024,OPTSTK,PE,2000,0.05,
    BFO,1131193,300,VOLTOPT,VOLTAS24DEC1980PE,12-DEC-2024,OPTSTK,PE,1980,0.05,
    BFO,1134109,300,VOLTOPT,VOLTAS24DEC1960PE,12-DEC-2024,OPTSTK,PE,1960,0.05,
    BFO,1130783,300,VOLTOPT,VOLTAS24DEC1940PE,12-DEC-2024,OPTSTK,PE,1940,0.05,
    BFO,1133684,300,VOLTOPT,VOLTAS24DEC1920PE,12-DEC-2024,OPTSTK,PE,1920,0.05,
    BFO,1130386,300,VOLTOPT,VOLTAS24DEC1900PE,12-DEC-2024,OPTSTK,PE,1900,0.05,
    BFO,1132693,300,VOLTOPT,VOLTAS24DEC1880PE,12-DEC-2024,OPTSTK,PE,1880,0.05,
    BFO,1129389,300,VOLTOPT,VOLTAS24DEC1860PE,12-DEC-2024,OPTSTK,PE,1860,0.05,
    BFO,1132276,300,VOLTOPT,VOLTAS24DEC1840PE,12-DEC-2024,OPTSTK,PE,1840,0.05,
    BFO,1128952,300,VOLTOPT,VOLTAS24DEC1820PE,12-DEC-2024,OPTSTK,PE,1820,0.05,
    BFO,1131891,300,VOLTOPT,VOLTAS24DEC1800PE,12-DEC-2024,OPTSTK,PE,1800,0.05,
    BFO,1130800,300,VOLTOPT,VOLTAS24DEC1780PE,12-DEC-2024,OPTSTK,PE,1780,0.05,
    BFO,1133703,300,VOLTOPT,VOLTAS24DEC1760PE,12-DEC-2024,OPTSTK,PE,1760,0.05,
    BFO,1130401,300,VOLTOPT,VOLTAS24DEC1740PE,12-DEC-2024,OPTSTK,PE,1740,0.05,
    BFO,1133306,300,VOLTOPT,VOLTAS24DEC1720PE,12-DEC-2024,OPTSTK,PE,1720,0.05,
    BFO,1147754,300,VOLTOPT,VOLTAS24DEC1700PE,12-DEC-2024,OPTSTK,PE,1700,0.05,
    BFO,1149512,300,VOLTOPT,VOLTAS24DEC1680PE,12-DEC-2024,OPTSTK,PE,1680,0.05,
    BFO,1149122,300,VOLTOPT,VOLTAS24DEC1660PE,12-DEC-2024,OPTSTK,PE,1660,0.05,
    BFO,1150494,300,VOLTOPT,VOLTAS24DEC1640PE,12-DEC-2024,OPTSTK,PE,1640,0.05,
    BFO,1151005,300,VOLTOPT,VOLTAS24DEC1620PE,12-DEC-2024,OPTSTK,PE,1620,0.05,
    BFO,2085893,300,VOLTOPT,VOLTAS24DEC1600PE,12-DEC-2024,OPTSTK,PE,1600,0.05,
    BFO,2096462,300,VOLTOPT,VOLTAS24DEC1580PE,12-DEC-2024,OPTSTK,PE,1580,0.05,
    BFO,2093278,300,VOLTOPT,VOLTAS24DEC1560PE,12-DEC-2024,OPTSTK,PE,1560,0.05,
    BFO,2204515,300,VOLTOPT,VOLTAS24DEC1540PE,12-DEC-2024,OPTSTK,PE,1540,0.05,
    BFO,2204634,300,VOLTOPT,VOLTAS24DEC1520PE,12-DEC-2024,OPTSTK,PE,1520,0.05,
    BFO,2204812,300,VOLTOPT,VOLTAS24DEC1500PE,12-DEC-2024,OPTSTK,PE,1500,0.05,
    BFO,1139054,300,VOLTOPT,VOLTAS24DEC2080CE,12-DEC-2024,OPTSTK,CE,2080,0.05,
    BFO,1135852,300,VOLTOPT,VOLTAS24DEC2060CE,12-DEC-2024,OPTSTK,CE,2060,0.05,
    BFO,1136583,300,VOLTOPT,VOLTAS24DEC2040CE,12-DEC-2024,OPTSTK,CE,2040,0.05,
    BFO,1136545,300,VOLTOPT,VOLTAS24DEC2020CE,12-DEC-2024,OPTSTK,CE,2020,0.05,
    BFO,1132572,300,VOLTOPT,VOLTAS24DEC2000CE,12-DEC-2024,OPTSTK,CE,2000,0.05,
    BFO,1129768,300,VOLTOPT,VOLTAS24DEC1980CE,12-DEC-2024,OPTSTK,CE,1980,0.05,
    BFO,1132640,300,VOLTOPT,VOLTAS24DEC1960CE,12-DEC-2024,OPTSTK,CE,1960,0.05,
    BFO,1129322,300,VOLTOPT,VOLTAS24DEC1940CE,12-DEC-2024,OPTSTK,CE,1940,0.05,
    BFO,1132233,300,VOLTOPT,VOLTAS24DEC1920CE,12-DEC-2024,OPTSTK,CE,1920,0.05,
    BFO,1128896,300,VOLTOPT,VOLTAS24DEC1900CE,12-DEC-2024,OPTSTK,CE,1900,0.05,
    BFO,1131298,300,VOLTOPT,VOLTAS24DEC1880CE,12-DEC-2024,OPTSTK,CE,1880,0.05,
    BFO,1134225,300,VOLTOPT,VOLTAS24DEC1860CE,12-DEC-2024,OPTSTK,CE,1860,0.05,
    BFO,1130902,300,VOLTOPT,VOLTAS24DEC1840CE,12-DEC-2024,OPTSTK,CE,1840,0.05,
    BFO,1133803,300,VOLTOPT,VOLTAS24DEC1820CE,12-DEC-2024,OPTSTK,CE,1820,0.05,
    BFO,1130505,300,VOLTOPT,VOLTAS24DEC1800CE,12-DEC-2024,OPTSTK,CE,1800,0.05,
    BFO,1129339,300,VOLTOPT,VOLTAS24DEC1780CE,12-DEC-2024,OPTSTK,CE,1780,0.05,
    BFO,1132243,300,VOLTOPT,VOLTAS24DEC1760CE,12-DEC-2024,OPTSTK,CE,1760,0.05,
    BFO,1128907,300,VOLTOPT,VOLTAS24DEC1740CE,12-DEC-2024,OPTSTK,CE,1740,0.05,
    BFO,1131856,300,VOLTOPT,VOLTAS24DEC1720CE,12-DEC-2024,OPTSTK,CE,1720,0.05,
    BFO,1147453,300,VOLTOPT,VOLTAS24DEC1700CE,12-DEC-2024,OPTSTK,CE,1700,0.05,
    BFO,1149355,300,VOLTOPT,VOLTAS24DEC1680CE,12-DEC-2024,OPTSTK,CE,1680,0.05,
    BFO,1149725,300,VOLTOPT,VOLTAS24DEC1660CE,12-DEC-2024,OPTSTK,CE,1660,0.05,
    BFO,1150227,300,VOLTOPT,VOLTAS24DEC1640CE,12-DEC-2024,OPTSTK,CE,1640,0.05,
    BFO,1150755,300,VOLTOPT,VOLTAS24DEC1620CE,12-DEC-2024,OPTSTK,CE,1620,0.05,
    BFO,2085910,300,VOLTOPT,VOLTAS24DEC1600CE,12-DEC-2024,OPTSTK,CE,1600,0.05,
    BFO,2096468,300,VOLTOPT,VOLTAS24DEC1580CE,12-DEC-2024,OPTSTK,CE,1580,0.05,
    BFO,2093289,300,VOLTOPT,VOLTAS24DEC1560CE,12-DEC-2024,OPTSTK,CE,1560,0.05,
    BFO,2204519,300,VOLTOPT,VOLTAS24DEC1540CE,12-DEC-2024,OPTSTK,CE,1540,0.05,
    BFO,2204641,300,VOLTOPT,VOLTAS24DEC1520CE,12-DEC-2024,OPTSTK,CE,1520,0.05,
    BFO,2204815,300,VOLTOPT,VOLTAS24DEC1500CE,12-DEC-2024,OPTSTK,CE,1500,0.05,
    BFO,1159561,1150,VEDLOPT,VEDL25JAN570PE,09-JAN-2025,OPTSTK,PE,570,0.05,
    BFO,1153099,1150,VEDLOPT,VEDL25JAN560PE,09-JAN-2025,OPTSTK,PE,560,0.05,
    BFO,1155178,1150,VEDLOPT,VEDL25JAN550PE,09-JAN-2025,OPTSTK,PE,550,0.05,
    BFO,1156593,1150,VEDLOPT,VEDL25JAN540PE,09-JAN-2025,OPTSTK,PE,540,0.05,
    BFO,1158074,1150,VEDLOPT,VEDL25JAN530PE,09-JAN-2025,OPTSTK,PE,530,0.05,
    BFO,1152529,1150,VEDLOPT,VEDL25JAN520PE,09-JAN-2025,OPTSTK,PE,520,0.05,
    BFO,1154782,1150,VEDLOPT,VEDL25JAN510PE,09-JAN-2025,OPTSTK,PE,510,0.05,
    BFO,1156190,1150,VEDLOPT,VEDL25JAN500PE,09-JAN-2025,OPTSTK,PE,500,0.05,
    BFO,1157055,1150,VEDLOPT,VEDL25JAN490PE,09-JAN-2025,OPTSTK,PE,490,0.05,
    BFO,1158548,1150,VEDLOPT,VEDL25JAN480PE,09-JAN-2025,OPTSTK,PE,480,0.05,
    BFO,1153219,1150,VEDLOPT,VEDL25JAN470PE,09-JAN-2025,OPTSTK,PE,470,0.05,
    BFO,1155256,1150,VEDLOPT,VEDL25JAN460PE,09-JAN-2025,OPTSTK,PE,460,0.05,
    BFO,1156687,1150,VEDLOPT,VEDL25JAN450PE,09-JAN-2025,OPTSTK,PE,450,0.05,
    BFO,1158172,1150,VEDLOPT,VEDL25JAN440PE,09-JAN-2025,OPTSTK,PE,440,0.05,
    BFO,1152648,1150,VEDLOPT,VEDL25JAN430PE,09-JAN-2025,OPTSTK,PE,430,0.05,
    BFO,1154879,1150,VEDLOPT,VEDL25JAN420PE,09-JAN-2025,OPTSTK,PE,420,0.05,
    BFO,1160624,1150,VEDLOPT,VEDL25JAN410PE,09-JAN-2025,OPTSTK,PE,410,0.05,
    BFO,1160887,1150,VEDLOPT,VEDL25JAN400PE,09-JAN-2025,OPTSTK,PE,400,0.05,
    BFO,1162532,1150,VEDLOPT,VEDL25JAN390PE,09-JAN-2025,OPTSTK,PE,390,0.05,
    BFO,1167671,1150,VEDLOPT,VEDL25JAN380PE,09-JAN-2025,OPTSTK,PE,380,0.05,
    BFO,1167500,1150,VEDLOPT,VEDL25JAN370PE,09-JAN-2025,OPTSTK,PE,370,0.05,
    BFO,1167795,1150,VEDLOPT,VEDL25JAN360PE,09-JAN-2025,OPTSTK,PE,360,0.05,
    BFO,1159646,1150,VEDLOPT,VEDL25JAN570CE,09-JAN-2025,OPTSTK,CE,570,0.05,
    BFO,1152877,1150,VEDLOPT,VEDL25JAN560CE,09-JAN-2025,OPTSTK,CE,560,0.05,
    BFO,1155039,1150,VEDLOPT,VEDL25JAN550CE,09-JAN-2025,OPTSTK,CE,550,0.05,
    BFO,1156439,1150,VEDLOPT,VEDL25JAN540CE,09-JAN-2025,OPTSTK,CE,540,0.05,
    BFO,1157923,1150,VEDLOPT,VEDL25JAN530CE,09-JAN-2025,OPTSTK,CE,530,0.05,
    BFO,1152239,1150,VEDLOPT,VEDL25JAN520CE,09-JAN-2025,OPTSTK,CE,520,0.05,
    BFO,1154629,1150,VEDLOPT,VEDL25JAN510CE,09-JAN-2025,OPTSTK,CE,510,0.05,
    BFO,1156001,1150,VEDLOPT,VEDL25JAN500CE,09-JAN-2025,OPTSTK,CE,500,0.05,
    BFO,1152770,1150,VEDLOPT,VEDL25JAN490CE,09-JAN-2025,OPTSTK,CE,490,0.05,
    BFO,1154970,1150,VEDLOPT,VEDL25JAN480CE,09-JAN-2025,OPTSTK,CE,480,0.05,
    BFO,1156367,1150,VEDLOPT,VEDL25JAN470CE,09-JAN-2025,OPTSTK,CE,470,0.05,
    BFO,1157840,1150,VEDLOPT,VEDL25JAN460CE,09-JAN-2025,OPTSTK,CE,460,0.05,
    BFO,1152105,1150,VEDLOPT,VEDL25JAN450CE,09-JAN-2025,OPTSTK,CE,450,0.05,
    BFO,1154528,1150,VEDLOPT,VEDL25JAN440CE,09-JAN-2025,OPTSTK,CE,440,0.05,
    BFO,1155942,1150,VEDLOPT,VEDL25JAN430CE,09-JAN-2025,OPTSTK,CE,430,0.05,
    BFO,1157405,1150,VEDLOPT,VEDL25JAN420CE,09-JAN-2025,OPTSTK,CE,420,0.05,
    BFO,1160974,1150,VEDLOPT,VEDL25JAN410CE,09-JAN-2025,OPTSTK,CE,410,0.05,
    BFO,1160686,1150,VEDLOPT,VEDL25JAN400CE,09-JAN-2025,OPTSTK,CE,400,0.05,
    BFO,1162737,1150,VEDLOPT,VEDL25JAN390CE,09-JAN-2025,OPTSTK,CE,390,0.05,
    BFO,1167411,1150,VEDLOPT,VEDL25JAN380CE,09-JAN-2025,OPTSTK,CE,380,0.05,
    BFO,1167565,1150,VEDLOPT,VEDL25JAN370CE,09-JAN-2025,OPTSTK,CE,370,0.05,
    BFO,1167774,1150,VEDLOPT,VEDL25JAN360CE,09-JAN-2025,OPTSTK,CE,360,0.05,
    BFO,1172752,1150,VEDLFUT,VEDL25FEBFUT,13-FEB-2025,FUTSTK,XX,0,0.05,
    BFO,1132681,1150,VEDLFUT,VEDL24DECFUT,12-DEC-2024,FUTSTK,XX,0,0.05,
    BFO,1154854,1150,VEDLFUT,VEDL25JANFUT,09-JAN-2025,FUTSTK,XX,0,0.05,
    BFO,824725,1150,VEDLOPT,VEDL25FEB540PE,13-FEB-2025,OPTSTK,PE,540,0.05,
    BFO,824575,1150,VEDLOPT,VEDL25FEB530PE,13-FEB-2025,OPTSTK,PE,530,0.05,
    BFO,820668,1150,VEDLOPT,VEDL25FEB520PE,13-FEB-2025,OPTSTK,PE,520,0.05,
    BFO,820998,1150,VEDLOPT,VEDL25FEB510PE,13-FEB-2025,OPTSTK,PE,510,0.05,
    BFO,1173730,1150,VEDLOPT,VEDL25FEB500PE,13-FEB-2025,OPTSTK,PE,500,0.05,
    BFO,1174696,1150,VEDLOPT,VEDL25FEB490PE,13-FEB-2025,OPTSTK,PE,490,0.05,
    BFO,1169505,1150,VEDLOPT,VEDL25FEB480PE,13-FEB-2025,OPTSTK,PE,480,0.05,
    BFO,1171073,1150,VEDLOPT,VEDL25FEB470PE,13-FEB-2025,OPTSTK,PE,470,0.05,
    BFO,1172675,1150,VEDLOPT,VEDL25FEB460PE,13-FEB-2025,OPTSTK,PE,460,0.05,
    BFO,1174249,1150,VEDLOPT,VEDL25FEB450PE,13-FEB-2025,OPTSTK,PE,450,0.05,
    BFO,1169139,1150,VEDLOPT,VEDL25FEB440PE,13-FEB-2025,OPTSTK,PE,440,0.05,
    BFO,1170640,1150,VEDLOPT,VEDL25FEB430PE,13-FEB-2025,OPTSTK,PE,430,0.05,
    BFO,1172238,1150,VEDLOPT,VEDL25FEB420PE,13-FEB-2025,OPTSTK,PE,420,0.05,
    BFO,1173801,1150,VEDLOPT,VEDL25FEB410PE,13-FEB-2025,OPTSTK,PE,410,0.05,
    BFO,1168734,1150,VEDLOPT,VEDL25FEB400PE,13-FEB-2025,OPTSTK,PE,400,0.05,
    BFO,1172601,1150,VEDLOPT,VEDL25FEB390PE,13-FEB-2025,OPTSTK,PE,390,0.05,
    BFO,1174174,1150,VEDLOPT,VEDL25FEB380PE,13-FEB-2025,OPTSTK,PE,380,0.05,
    BFO,1169076,1150,VEDLOPT,VEDL25FEB370PE,13-FEB-2025,OPTSTK,PE,370,0.05,
    BFO,1170554,1150,VEDLOPT,VEDL25FEB360PE,13-FEB-2025,OPTSTK,PE,360,0.05,
    BFO,824779,1150,VEDLOPT,VEDL25FEB540CE,13-FEB-2025,OPTSTK,CE,540,0.05,
    BFO,824376,1150,VEDLOPT,VEDL25FEB530CE,13-FEB-2025,OPTSTK,CE,530,0.05,
    BFO,820795,1150,VEDLOPT,VEDL25FEB520CE,13-FEB-2025,OPTSTK,CE,520,0.05,
    BFO,820397,1150,VEDLOPT,VEDL25FEB510CE,13-FEB-2025,OPTSTK,CE,510,0.05,
    BFO,1173562,1150,VEDLOPT,VEDL25FEB500CE,13-FEB-2025,OPTSTK,CE,500,0.05,
    BFO,1170753,1150,VEDLOPT,VEDL25FEB490CE,13-FEB-2025,OPTSTK,CE,490,0.05,
    BFO,1172336,1150,VEDLOPT,VEDL25FEB480CE,13-FEB-2025,OPTSTK,CE,480,0.05,
    BFO,1173914,1150,VEDLOPT,VEDL25FEB470CE,13-FEB-2025,OPTSTK,CE,470,0.05,
    BFO,1168827,1150,VEDLOPT,VEDL25FEB460CE,13-FEB-2025,OPTSTK,CE,460,0.05,
    BFO,1170271,1150,VEDLOPT,VEDL25FEB450CE,13-FEB-2025,OPTSTK,CE,450,0.05,
    BFO,1171879,1150,VEDLOPT,VEDL25FEB440CE,13-FEB-2025,OPTSTK,CE,440,0.05,
    BFO,1173485,1150,VEDLOPT,VEDL25FEB430CE,13-FEB-2025,OPTSTK,CE,430,0.05,
    BFO,1168452,1150,VEDLOPT,VEDL25FEB420CE,13-FEB-2025,OPTSTK,CE,420,0.05,
    BFO,1169823,1150,VEDLOPT,VEDL25FEB410CE,13-FEB-2025,OPTSTK,CE,410,0.05,
    BFO,1171434,1150,VEDLOPT,VEDL25FEB400CE,13-FEB-2025,OPTSTK,CE,400,0.05,
    BFO,1172427,1150,VEDLOPT,VEDL25FEB390CE,13-FEB-2025,OPTSTK,CE,390,0.05,
    BFO,1174005,1150,VEDLOPT,VEDL25FEB380CE,13-FEB-2025,OPTSTK,CE,380,0.05,
    BFO,1168912,1150,VEDLOPT,VEDL25FEB370CE,13-FEB-2025,OPTSTK,CE,370,0.05,
    BFO,1170369,1150,VEDLOPT,VEDL25FEB360CE,13-FEB-2025,OPTSTK,CE,360,0.05,
    BFO,1147991,1150,VEDLOPT,VEDL24DEC590PE,12-DEC-2024,OPTSTK,PE,590,0.05,
    BFO,1146207,1150,VEDLOPT,VEDL24DEC580PE,12-DEC-2024,OPTSTK,PE,580,0.05,
    BFO,1144708,1150,VEDLOPT,VEDL24DEC570PE,12-DEC-2024,OPTSTK,PE,570,0.05,
    BFO,1143337,1150,VEDLOPT,VEDL24DEC560PE,12-DEC-2024,OPTSTK,PE,560,0.05,
    BFO,1143094,1150,VEDLOPT,VEDL24DEC550PE,12-DEC-2024,OPTSTK,PE,550,0.05,
    BFO,1142904,1150,VEDLOPT,VEDL24DEC540PE,12-DEC-2024,OPTSTK,PE,540,0.05,
    BFO,1142749,1150,VEDLOPT,VEDL24DEC530PE,12-DEC-2024,OPTSTK,PE,530,0.05,
    BFO,1136512,1150,VEDLOPT,VEDL24DEC520PE,12-DEC-2024,OPTSTK,PE,520,0.05,
    BFO,1131096,1150,VEDLOPT,VEDL24DEC510PE,12-DEC-2024,OPTSTK,PE,510,0.05,
    BFO,1132532,1150,VEDLOPT,VEDL24DEC500PE,12-DEC-2024,OPTSTK,PE,500,0.05,
    BFO,1133439,1150,VEDLOPT,VEDL24DEC490PE,12-DEC-2024,OPTSTK,PE,490,0.05,
    BFO,1134964,1150,VEDLOPT,VEDL24DEC480PE,12-DEC-2024,OPTSTK,PE,480,0.05,
    BFO,1130120,1150,VEDLOPT,VEDL24DEC470PE,12-DEC-2024,OPTSTK,PE,470,0.05,
    BFO,1131573,1150,VEDLOPT,VEDL24DEC460PE,12-DEC-2024,OPTSTK,PE,460,0.05,
    BFO,1133022,1150,VEDLOPT,VEDL24DEC450PE,12-DEC-2024,OPTSTK,PE,450,0.05,
    BFO,1134557,1150,VEDLOPT,VEDL24DEC440PE,12-DEC-2024,OPTSTK,PE,440,0.05,
    BFO,1129730,1150,VEDLOPT,VEDL24DEC430PE,12-DEC-2024,OPTSTK,PE,430,0.05,
    BFO,1131176,1150,VEDLOPT,VEDL24DEC420PE,12-DEC-2024,OPTSTK,PE,420,0.05,
    BFO,1132603,1150,VEDLOPT,VEDL24DEC410PE,12-DEC-2024,OPTSTK,PE,410,0.05,
    BFO,1134093,1150,VEDLOPT,VEDL24DEC400PE,12-DEC-2024,OPTSTK,PE,400,0.05,
    BFO,1131505,1150,VEDLOPT,VEDL24DEC390PE,12-DEC-2024,OPTSTK,PE,390,0.05,
    BFO,1132963,1150,VEDLOPT,VEDL24DEC380PE,12-DEC-2024,OPTSTK,PE,380,0.05,
    BFO,1134472,1150,VEDLOPT,VEDL24DEC370PE,12-DEC-2024,OPTSTK,PE,370,0.05,
    BFO,2083566,1150,VEDLOPT,VEDL24DEC360PE,12-DEC-2024,OPTSTK,PE,360,0.05,
    BFO,1148052,1150,VEDLOPT,VEDL24DEC590CE,12-DEC-2024,OPTSTK,CE,590,0.05,
    BFO,1146328,1150,VEDLOPT,VEDL24DEC580CE,12-DEC-2024,OPTSTK,CE,580,0.05,
    BFO,1145332,1150,VEDLOPT,VEDL24DEC570CE,12-DEC-2024,OPTSTK,CE,570,0.05,
    BFO,1143795,1150,VEDLOPT,VEDL24DEC560CE,12-DEC-2024,OPTSTK,CE,560,0.05,
    BFO,1143161,1150,VEDLOPT,VEDL24DEC550CE,12-DEC-2024,OPTSTK,CE,550,0.05,
    BFO,1142662,1150,VEDLOPT,VEDL24DEC540CE,12-DEC-2024,OPTSTK,CE,540,0.05,
    BFO,1142802,1150,VEDLOPT,VEDL24DEC530CE,12-DEC-2024,OPTSTK,CE,530,0.05,
    BFO,1135890,1150,VEDLOPT,VEDL24DEC520CE,12-DEC-2024,OPTSTK,CE,520,0.05,
    BFO,1130947,1150,VEDLOPT,VEDL24DEC510CE,12-DEC-2024,OPTSTK,CE,510,0.05,
    BFO,1132359,1150,VEDLOPT,VEDL24DEC500CE,12-DEC-2024,OPTSTK,CE,500,0.05,
    BFO,1129832,1150,VEDLOPT,VEDL24DEC490CE,12-DEC-2024,OPTSTK,CE,490,0.05,
    BFO,1131276,1150,VEDLOPT,VEDL24DEC480CE,12-DEC-2024,OPTSTK,CE,480,0.05,
    BFO,1132714,1150,VEDLOPT,VEDL24DEC470CE,12-DEC-2024,OPTSTK,CE,470,0.05,
    BFO,1134204,1150,VEDLOPT,VEDL24DEC460CE,12-DEC-2024,OPTSTK,CE,460,0.05,
    BFO,1129408,1150,VEDLOPT,VEDL24DEC450CE,12-DEC-2024,OPTSTK,CE,450,0.05,
    BFO,1130879,1150,VEDLOPT,VEDL24DEC440CE,12-DEC-2024,OPTSTK,CE,440,0.05,
    BFO,1132294,1150,VEDLOPT,VEDL24DEC430CE,12-DEC-2024,OPTSTK,CE,430,0.05,
    BFO,1133791,1150,VEDLOPT,VEDL24DEC420CE,12-DEC-2024,OPTSTK,CE,420,0.05,
    BFO,1128969,1150,VEDLOPT,VEDL24DEC410CE,12-DEC-2024,OPTSTK,CE,410,0.05,
    BFO,1130495,1150,VEDLOPT,VEDL24DEC400CE,12-DEC-2024,OPTSTK,CE,400,0.05,
    BFO,1131366,1150,VEDLOPT,VEDL24DEC390CE,12-DEC-2024,OPTSTK,CE,390,0.05,
    BFO,1132798,1150,VEDLOPT,VEDL24DEC380CE,12-DEC-2024,OPTSTK,CE,380,0.05,
    BFO,1134290,1150,VEDLOPT,VEDL24DEC370CE,12-DEC-2024,OPTSTK,CE,370,0.05,
    BFO,2083611,1150,VEDLOPT,VEDL24DEC360CE,12-DEC-2024,OPTSTK,CE,360,0.05,
